Country/Region,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Guyana,MtCO2e,0.07,0.07,0.06,0.06,0.07,0.08,0.07,0.08,0.07,0.08,0.09,0.07,0.08,0.09,0.08,0.08,0.07,0.07,0.08,0.08,0.09,0.08,0.10,0.09,0.08,0.09,0.11,0.11,0.11
Botswana,MtCO2e,0.10,0.11,0.12,0.14,0.14,0.11,0.13,0.12,0.34,0.19,0.26,0.32,0.33,0.23,0.14,0.15,0.15,0.18,0.14,0.15,0.15,0.14,0.16,0.16,0.18,0.11,0.10,0.10,0.11
Belize,MtCO2e,0.10,0.14,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.14,0.05,0.05,0.06,0.06,0.02,0.07,0.07,0.08,0.09
Chad,MtCO2e,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.09
Republic of Congo,MtCO2e,0.07,0.08,0.08,0.08,0.07,0.08,0.07,0.05,0.01,0.04,0.07,0.07,0.07,0.08,0.01,0.06,0.06,0.07,0.08,0.10,0.11,0.10,0.08,0.09,0.09,0.08,0.09,0.08,0.08
Djibouti,MtCO2e,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.10,0.10,0.12,0.13,0.13,0.13,0.12,0.11,0.11,0.11,0.10,0.10,0.11,0.11,0.14,0.08,0.08,0.08,0.07,0.07,0.07
Eritrea,MtCO2e,false,false,0.03,0.05,0.05,0.08,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.08,0.09,0.08,0.08,0.07,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
Barbados,MtCO2e,0.06,0.06,0.08,0.07,0.07,0.06,0.07,0.08,0.09,0.10,0.08,0.07,0.09,0.08,0.08,0.09,0.09,0.09,0.12,0.28,0.11,0.10,0.13,0.09,0.09,0.08,0.08,0.09,0.07
Central African Republic,MtCO2e,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06
Guinea,MtCO2e,0.08,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.05,0.03,0.04,0.05,0.04,0.04,0.04,0.03,0.06,0.06,0.06
Bhutan,MtCO2e,0.03,0.03,0.02,0.03,0.03,0.03,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.06,0.06,0.05,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05
Cape Verde,MtCO2e,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05
Comoros,MtCO2e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04
Grenada,MtCO2e,0.01,0.01,0.02,0.02,0.01,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.04,0.02,0.06,0.02,0.03,0.03,0.02,0.03,0.04,0.04,0.04,0.04
Laos,MtCO2e,false,false,false,false,false,false,false,false,false,false,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.04,0.04
Guinea-Bissau,MtCO2e,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
Burundi,MtCO2e,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.04,0.02,0.01,0.01,0.02,0.02
Antigua and Barbuda,MtCO2e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01
Dominica,MtCO2e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01
Kiribati,MtCO2e,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Iceland,MtCO2e,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Democratic Republic of the Congo,MtCO2e,0.33,0.06,0.04,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.02,0.00,0.00,0.01,false,0.04,0.03,0.02,0.00,0.04,0.03,0.03,0.03,0.03,0.01,0.01,0.00,0.00,0.00
