Country/Region,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Oman,MtCO2e,2.16,5.78,4.66,3.23,2.43,3.17,2.77,1.58,1.16,2.88,3.30,3.93,5.05,5.04,4.54,4.67,10.84,12.25,8.87,8.32,8.29,9.46,10.24,10.44,12.00,12.61,14.24,14.08,13.72
Romania,MtCO2e,60.40,45.52,17.20,15.65,26.48,31.16,29.92,25.35,20.23,17.63,18.74,20.24,21.23,20.63,20.67,20.91,19.68,18.93,18.45,12.54,12.78,13.31,13.13,12.32,12.43,12.39,11.66,11.81,12.52
Myanmar,MtCO2e,0.97,0.96,1.13,0.76,0.90,0.95,0.98,1.21,1.11,1.36,2.36,2.33,1.41,2.52,1.82,1.95,1.88,1.82,1.93,2.04,2.32,2.42,3.64,3.97,4.91,5.37,3.91,8.23,8.52
Peru,MtCO2e,4.08,4.59,4.17,4.60,4.27,5.35,5.91,5.81,6.11,7.27,7.50,6.75,7.24,6.87,7.90,8.07,7.52,9.07,8.70,8.56,7.57,8.11,7.66,8.69,8.60,8.90,7.77,7.75,8.12
Morocco,MtCO2e,5.38,5.63,5.83,4.98,5.55,4.64,5.50,5.37,5.39,5.78,5.53,5.60,5.34,4.14,5.48,6.51,7.01,7.04,7.25,7.21,7.64,8.62,8.85,8.76,7.70,7.63,7.12,8.13,8.08
Nigeria,MtCO2e,3.83,3.73,4.39,4.04,3.46,3.15,3.52,2.96,2.94,3.06,2.96,2.60,2.75,7.55,5.99,5.12,4.74,5.07,5.21,2.23,2.37,7.07,6.09,6.48,7.28,7.28,6.55,6.82,7.46
New Zealand,MtCO2e,5.92,6.05,6.04,6.29,6.27,5.98,6.06,5.83,5.60,5.50,6.01,6.43,6.70,6.26,5.83,5.02,5.08,5.47,5.52,5.08,5.36,4.99,5.18,6.03,6.70,6.45,6.58,6.47,6.28
Norway,MtCO2e,6.24,4.97,4.55,4.66,5.58,5.64,6.12,5.76,5.98,6.12,6.57,6.21,5.38,6.62,6.87,6.13,6.10,6.00,6.11,5.09,6.17,6.26,6.27,6.16,5.99,6.12,6.02,6.32,6.17
Portugal,MtCO2e,8.07,8.32,8.14,7.80,8.55,8.20,8.72,9.28,10.45,10.63,10.87,10.18,10.15,8.66,8.04,7.74,7.48,7.93,7.07,6.47,6.60,6.33,5.59,5.38,5.58,5.54,5.34,5.67,5.54
Nepal,MtCO2e,0.20,0.26,0.15,0.19,0.33,0.35,0.30,0.29,0.31,1.04,1.12,1.27,0.64,0.77,0.66,1.02,0.62,0.81,0.75,0.76,1.23,1.45,1.73,1.35,1.94,2.23,2.78,3.19,3.41
Mongolia,MtCO2e,2.81,3.42,2.65,2.40,1.82,1.95,1.10,1.54,0.98,0.87,0.63,0.61,0.65,0.69,0.70,0.74,2.19,1.59,1.62,1.41,1.62,1.99,2.42,2.21,1.89,1.49,1.43,1.77,1.96
Papua New Guinea,MtCO2e,0.27,0.27,0.27,0.26,0.56,0.59,0.62,0.61,0.63,0.69,0.98,1.06,1.06,1.15,1.38,1.39,1.40,1.47,1.40,1.43,1.46,1.46,1.21,1.28,1.33,1.43,1.74,1.78,1.87
Panama,MtCO2e,0.51,0.62,0.65,0.69,0.75,0.82,0.93,0.80,0.86,0.83,0.91,1.09,0.67,0.21,0.78,1.86,1.65,1.62,1.21,1.68,1.77,2.02,2.52,2.49,2.50,2.27,1.97,1.85,1.86
Lithuania,MtCO2e,6.13,6.18,3.03,1.98,2.03,1.74,1.53,1.55,1.52,1.18,1.08,1.04,1.11,1.13,1.22,1.49,1.61,1.61,1.46,1.17,1.26,1.36,1.46,1.40,1.30,1.17,1.14,1.16,1.23
Mauritania,MtCO2e,0.12,0.12,0.12,0.12,0.12,0.10,0.11,0.11,0.13,0.14,0.14,0.15,0.15,0.15,0.15,0.17,0.20,0.21,0.33,0.36,0.39,0.47,0.51,0.40,0.52,0.69,0.67,1.05,1.11
Moldova,MtCO2e,2.05,2.17,1.20,1.25,1.00,0.99,0.69,0.73,0.60,0.46,0.50,0.50,0.52,0.56,0.65,1.01,0.74,0.86,0.69,0.59,0.95,1.04,1.06,0.79,0.90,0.77,0.78,0.96,1.08
Luxembourg,MtCO2e,5.08,4.66,4.22,4.50,4.00,2.57,2.54,2.14,1.49,1.54,1.31,1.45,1.25,1.14,1.29,1.27,1.36,1.27,1.21,1.03,1.12,1.05,1.02,0.96,0.98,0.96,0.97,0.94,0.96
Macedonia,MtCO2e,1.63,1.41,1.36,1.12,0.90,0.87,1.16,0.92,1.24,0.89,1.05,0.90,0.86,1.12,0.92,1.37,1.47,1.65,1.54,0.97,1.25,1.45,1.38,1.27,1.14,1.07,1.03,0.87,0.94
Mozambique,MtCO2e,0.13,0.13,0.14,0.19,0.20,0.19,0.02,0.05,0.12,0.13,0.08,0.22,0.24,0.30,0.30,0.26,0.29,0.36,0.39,0.46,0.46,0.52,0.50,0.51,0.59,0.74,0.78,0.75,0.84
Nicaragua,MtCO2e,0.32,0.24,0.26,0.24,0.31,0.28,0.29,0.34,0.34,0.39,0.38,0.43,0.52,0.69,0.77,0.69,0.71,0.70,0.68,0.46,0.50,0.50,0.52,0.51,0.53,0.58,0.61,0.63,0.62
Madagascar,MtCO2e,0.01,0.01,0.01,0.00,false,0.20,0.25,0.24,0.28,0.27,0.25,0.32,0.21,0.25,0.27,0.33,0.28,0.27,0.30,0.28,0.32,0.32,0.52,0.57,0.60,0.62,0.53,0.54,0.49
Mauritius,MtCO2e,0.17,0.19,0.20,0.27,0.23,0.24,0.25,0.25,0.27,0.32,0.36,0.39,0.38,0.39,0.36,0.35,0.41,0.41,0.44,0.36,0.35,0.34,0.33,0.32,0.33,0.34,0.33,0.33,0.32
Namibia,MtCO2e,false,false,false,false,false,false,0.18,0.18,0.18,0.16,0.16,0.23,0.19,0.21,0.22,0.19,0.21,0.22,0.22,0.22,0.24,0.25,0.26,0.28,0.29,0.31,0.31,0.31,0.31
Mali,MtCO2e,false,false,false,false,false,false,false,false,false,false,0.00,0.01,0.01,false,0.01,0.01,0.00,0.00,false,false,0.00,false,false,false,0.04,0.08,0.44,0.20,0.25
Niger,MtCO2e,false,false,false,false,false,false,false,false,false,false,0.04,0.05,0.05,0.07,0.07,0.06,0.07,0.09,0.11,0.16,0.21,0.20,0.30,0.25,0.28,0.20,0.20,0.21,0.24
Paraguay,MtCO2e,0.15,0.19,0.25,0.14,0.33,0.26,0.28,0.29,0.30,0.28,0.26,0.24,0.24,0.16,0.20,0.23,0.18,0.08,0.10,0.10,0.15,0.14,0.25,0.12,0.18,0.33,0.19,0.18,0.22
Montenegro,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.37,0.34,0.45,0.52,0.26,0.12,0.10,0.12,0.19,0.18,0.18,0.17,0.21,0.20
Malawi,MtCO2e,0.17,0.15,0.16,0.16,0.17,0.17,0.18,0.18,0.18,0.18,0.19,0.20,0.14,0.08,0.09,0.09,0.09,0.09,0.07,0.07,0.10,0.15,0.13,0.14,0.14,0.16,0.15,0.15,0.16
Maldives,MtCO2e,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.04,0.04,0.05
Malta,MtCO2e,false,false,false,false,false,false,false,false,0.01,0.01,false,false,false,false,false,0.03,0.03,0.04,0.04,0.02,0.03,0.01,0.03,0.05,0.06,0.06,0.06,0.05,0.04
Saint Kitts and Nevis,MtCO2e,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01
Marshall Islands,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Micronesia,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Nauru,MtCO2e,0.06,0.06,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Niue,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Palau,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Rwanda,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
United States,MtCO2e,604.51,566.95,517.68,532.47,534.89,486.85,485.97,506.77,512.79,499.41,567.17,540.07,490.87,485.47,511.74,477.38,495.86,486.05,474.82,407.60,466.39,435.76,438.64,434.89,437.26,433.88,439.02,429.40,458.79
Saudi Arabia,MtCO2e,28.17,28.17,32.23,31.41,37.67,40.01,46.05,41.91,49.03,52.34,52.90,52.27,60.04,62.28,65.82,66.85,72.48,79.72,88.82,91.02,110.84,110.13,101.20,101.97,118.33,122.89,122.86,124.90,125.12
United Arab Emirates,MtCO2e,26.64,33.35,29.58,29.58,33.95,36.06,37.72,39.91,39.36,38.64,33.67,41.59,37.80,35.92,33.86,34.91,34.05,42.42,51.83,59.91,63.10,65.21,72.81,76.56,72.09,82.25,83.72,84.65,80.77
Turkey,MtCO2e,32.76,34.57,33.16,33.16,30.34,33.69,42.08,45.52,47.00,41.36,58.03,42.43,53.09,59.95,58.61,54.96,63.09,62.92,37.53,41.62,48.68,52.08,54.09,46.48,47.98,50.61,51.06,68.79,72.12
Vietnam,MtCO2e,5.66,6.25,6.77,7.21,7.38,10.44,11.00,13.18,13.70,13.75,14.44,16.44,18.33,19.64,22.79,24.06,24.15,26.86,35.35,38.95,41.57,42.95,42.31,44.54,49.55,63.30,63.01,64.33,63.91
South Africa,MtCO2e,54.12,48.83,42.89,35.42,36.36,37.18,41.34,45.05,47.56,40.83,40.55,36.53,39.82,42.11,49.09,52.98,49.14,42.74,43.88,61.10,51.46,44.54,45.60,51.62,53.37,49.28,49.06,46.11,46.76
Thailand,MtCO2e,14.74,16.42,19.11,23.51,27.79,31.83,35.91,32.86,28.12,31.37,30.80,33.65,37.79,38.15,43.24,45.64,48.40,41.18,45.53,44.77,49.93,44.14,48.69,50.56,50.74,54.13,48.65,49.61,43.94
Ukraine,MtCO2e,195.06,196.80,188.69,132.83,97.30,98.17,87.22,83.41,78.99,81.02,80.79,88.16,88.76,97.78,96.37,75.23,81.82,83.91,75.58,56.23,61.34,65.16,60.51,56.93,55.54,41.78,37.65,31.42,35.62
Spain,MtCO2e,41.05,42.58,39.99,38.45,41.75,42.62,38.94,44.49,44.21,41.34,47.19,51.20,51.28,55.63,56.08,56.75,45.21,49.51,46.06,37.87,40.05,39.08,36.15,35.54,33.12,28.93,28.45,32.02,33.62
United Kingdom,MtCO2e,76.96,78.99,70.58,71.58,72.56,69.21,68.05,66.87,63.54,62.45,62.32,65.95,61.50,61.14,58.14,55.09,54.36,53.41,52.12,43.11,44.88,40.17,40.21,40.89,40.57,39.16,32.07,32.98,31.96
Venezuela,MtCO2e,23.51,25.07,22.75,25.79,25.90,28.13,30.81,32.21,31.69,25.33,24.65,25.68,29.09,29.80,32.57,32.17,29.44,14.58,19.78,21.12,36.34,34.19,36.19,32.72,29.51,18.46,16.91,17.82,17.37
Singapore,MtCO2e,0.44,0.42,0.46,0.50,0.54,0.47,0.40,0.38,0.35,0.33,3.25,3.45,3.67,4.36,4.81,5.19,5.43,5.73,5.95,8.58,9.76,10.30,10.20,11.71,12.66,12.86,13.04,13.69,14.01
Uzbekistan,MtCO2e,0.41,0.39,0.30,0.26,0.23,13.58,10.53,7.82,15.73,16.34,16.93,17.06,17.85,17.04,16.98,16.23,16.87,16.34,17.06,15.23,17.30,17.51,14.29,13.31,11.73,10.59,11.32,12.38,11.39
Slovakia,MtCO2e,15.82,14.30,13.43,11.16,11.64,10.44,11.17,10.78,9.71,9.18,9.82,8.53,9.11,8.78,8.27,8.38,8.36,8.23,7.98,6.40,6.77,6.71,6.87,7.02,7.22,7.10,7.30,7.75,8.41
Sweden,MtCO2e,11.88,11.35,13.28,14.36,14.65,14.80,15.26,14.10,14.15,14.28,13.63,12.20,12.58,12.22,12.28,10.77,9.82,9.85,9.37,6.89,8.94,8.61,7.90,7.42,6.97,7.18,6.84,6.90,6.91
Tunisia,MtCO2e,3.39,3.08,3.42,3.09,2.90,2.93,3.14,3.15,3.31,3.31,3.62,3.72,3.66,4.39,4.63,4.57,5.01,5.02,5.03,4.42,4.62,4.24,4.66,4.79,5.35,5.36,5.20,5.18,4.96
Switzerland,MtCO2e,6.54,6.97,6.64,6.48,6.18,6.49,6.32,5.93,5.96,6.37,5.75,6.07,5.47,5.76,5.75,5.72,6.10,5.98,6.00,5.48,5.69,5.34,5.34,5.41,5.26,5.05,5.14,5.04,4.92
Serbia,MtCO2e,9.79,7.23,7.29,4.46,3.93,3.17,7.67,7.72,9.24,5.29,5.26,6.10,6.54,7.85,9.64,6.87,7.70,8.33,7.59,4.13,4.82,5.58,4.87,4.09,3.56,3.37,3.73,3.54,3.93
Syria,MtCO2e,2.97,3.67,3.91,4.23,4.64,4.98,5.32,4.84,6.07,5.82,5.37,5.55,5.35,5.73,4.50,6.31,6.88,7.53,7.59,6.03,7.35,6.57,5.01,3.23,3.00,2.67,2.77,3.03,2.86
Turkmenistan,MtCO2e,0.73,0.66,0.33,0.47,0.64,0.67,0.54,0.55,0.52,0.64,0.65,0.68,0.69,0.77,0.81,0.85,0.89,1.04,1.05,1.48,1.52,1.92,2.14,2.22,2.35,2.35,2.35,2.35,2.35
Trinidad and Tobago,MtCO2e,1.71,1.23,1.27,1.19,1.38,1.53,1.65,1.77,1.78,1.87,2.01,2.56,2.48,2.74,2.65,3.10,2.73,3.59,3.05,2.59,3.38,3.29,3.37,3.40,3.38,2.89,2.03,2.09,1.95
Slovenia,MtCO2e,2.62,2.30,1.84,1.75,1.97,1.84,1.86,1.93,1.81,1.99,2.37,2.10,1.85,2.15,2.22,2.38,2.56,2.29,2.23,1.90,1.88,1.72,1.68,1.67,1.69,1.62,1.65,1.75,1.94
Tanzania,MtCO2e,0.34,0.35,0.35,0.40,0.39,0.37,0.37,0.34,0.41,0.46,0.47,0.40,0.39,0.38,0.40,0.45,0.46,0.45,0.42,0.40,0.44,0.81,0.80,0.99,1.44,1.55,1.30,1.83,1.93
Tajikistan,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.10,0.07,0.05,0.06,0.94,1.53,1.91
Zambia,MtCO2e,1.29,1.35,1.36,1.33,0.87,0.78,0.66,1.00,0.96,0.69,0.67,0.71,0.74,0.79,0.73,0.83,0.68,0.66,0.74,0.75,0.71,0.97,1.50,1.43,1.49,1.54,1.53,1.62,1.51
Sudan,MtCO2e,0.68,0.85,0.64,0.00,0.77,0.44,0.16,0.54,0.41,0.63,0.54,0.45,0.45,0.50,0.59,0.97,1.53,1.78,1.58,2.61,3.48,2.02,1.88,1.38,1.44,1.48,1.69,1.58,1.48
Zimbabwe,MtCO2e,4.74,4.99,4.60,3.87,2.40,2.63,2.50,2.28,2.39,3.10,2.97,2.58,2.28,2.04,1.56,1.63,2.10,2.28,1.34,0.64,1.24,1.49,1.96,1.05,1.07,1.09,1.09,1.12,1.19
Senegal,MtCO2e,0.23,0.24,0.27,0.27,0.30,0.35,0.34,0.38,0.48,0.59,0.50,0.66,0.72,0.59,0.92,0.78,0.59,0.85,0.87,0.94,0.91,1.23,1.10,1.10,1.44,1.64,1.73,0.97,1.14
Uganda,MtCO2e,0.14,0.14,0.14,0.16,0.14,0.18,0.19,0.21,0.24,0.26,0.25,0.23,0.30,0.34,0.35,0.50,0.51,0.64,0.56,0.57,0.61,0.63,0.59,0.70,0.78,0.94,0.93,1.05,1.11
Yemen,MtCO2e,false,false,false,false,false,0.53,0.62,0.72,0.84,0.97,1.14,1.26,1.49,2.38,2.52,2.69,2.63,2.89,3.21,3.09,3.03,2.62,2.27,3.42,3.39,1.28,1.01,1.02,1.08
Uruguay,MtCO2e,0.56,0.57,0.58,0.54,0.49,0.50,0.68,0.80,0.82,0.80,0.71,0.63,0.56,0.59,0.61,0.63,0.59,0.65,0.70,0.65,0.58,0.65,0.64,0.72,0.83,0.81,0.88,0.82,0.87
Sri Lanka,MtCO2e,0.40,0.37,0.60,0.65,0.63,0.49,0.74,0.80,0.99,0.99,0.81,0.86,0.89,1.19,0.84,1.19,1.17,1.14,1.08,1.03,1.02,1.01,1.13,1.01,0.99,2.96,1.62,0.70,0.85
Eswatini,MtCO2e,0.12,0.12,0.07,0.08,0.34,0.34,0.28,0.41,0.41,0.45,0.26,0.32,0.27,0.19,0.19,0.18,0.18,0.19,0.20,0.16,0.15,0.16,0.16,0.21,0.13,0.17,0.32,0.26,0.27
Togo,MtCO2e,0.03,0.06,0.01,false,0.11,0.07,0.16,0.10,0.12,0.30,0.26,0.20,0.20,0.15,0.17,0.09,0.07,0.04,0.07,0.15,0.23,0.20,0.15,0.27,0.29,0.03,0.12,0.03,0.11
Sierra Leone,MtCO2e,0.08,0.09,0.06,0.06,0.06,0.03,0.05,0.01,0.01,0.01,0.04,0.04,0.08,0.07,0.08,0.02,0.04,0.02,0.01,0.04,0.07,0.05,0.06,0.09,0.12,0.10,0.10,0.10,0.11
Somalia,MtCO2e,0.06,0.06,0.06,0.06,0.06,0.05,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.09,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Suriname,MtCO2e,false,false,false,false,false,false,false,false,false,false,0.68,0.68,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.06,0.07,0.06,0.08,0.06,0.07,0.07,0.06,0.06,0.06
South Sudan,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.02,0.01,0.01,0.03,0.03,0.05,0.04
Sao Tome and Principe,MtCO2e,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
Solomon Islands,MtCO2e,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Seychelles,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Saint Lucia,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Saint Vincent and the Grenadines,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Samoa,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Timor-Leste,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Tonga,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Tuvalu,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Vanuatu,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Data source,CAIT
Data for,Countries/Regions: World. Sectors/Subsectors: Manufacturing/Construction. Gases: CO2. Calculation: Total. Show data by Countries
